p_grid,prior,likelihood,posterior,Teacher
0.0030003000300030005,3.747577382097381e-10,1.9641615479108688e-22,1.6267472735736904e-30,RF
0.0031003100310031005,4.133721621664269e-10,2.638138488618514e-22,2.4100779546076983e-30,RF
0.0032003200320032004,4.545434110912249e-10,3.510335121986199e-22,3.526275337930274e-30,RF
0.0033003300330033004,4.983523667778784e-10,4.629996449004767e-22,5.099287011661685e-30,RF
0.0034003400340034003,5.44879811778327e-10,6.056502106585418e-22,7.293145258595584e-30,RF
0.0035003500350035003,5.942064294527987e-10,7.861047748485726e-22,1.0323098102792325e-29,RF
0.0036003600360036006,6.464128040198975e-10,1.0128542468714085e-21,1.4469355178617756e-29,RF
0.0037003700370037006,7.015794206066995e-10,1.2959742430486784e-21,2.0093957774160487e-29,RF
0.0038003800380038005,7.597866652988084e-10,1.6473642077707526e-21,2.7661362410800064e-29,RF
0.0039003900390039005,8.211148251904325e-10,2.0810145554898817e-21,3.776341705519103e-29,RF
0.004000400040004,8.856440884344241e-10,2.6133042245511986e-21,5.114950937437393e-29,RF
0.004100410041004101,9.534545442923335e-10,3.2633311657532857e-21,6.876277824235375e-29,RF
0.0042004200420042,1.0246261831844218e-9,4.053278423924103e-21,9.178340393964963e-29,RF
0.004300430043004301,1.0992388967397186e-9,5.00881860968545e-21,1.2168013015880814e-28,RF
0.0044004400440044,1.1773724778459891e-9,6.159559700955219e-21,1.602713230929423e-28,RF
0.004500450045004501,1.2591066206997618e-9,7.53953525959595e-21,2.0979704064808e-28,RF
0.004600460046004601,1.3445209208563218e-9,9.187742297961389e-21,2.730037693445084e-28,RF
0.0047004700470047005,1.4336948752796823e-9,1.1148730182910767e-20,3.5324368897344346e-28,RF
0.004800480048004801,1.526707882392552e-9,1.3473244121155415e-20,4.545905468257927e-28,RF
0.0049004900490049,1.6236392421263225e-9,1.6218926929567425e-20,5.819744656393539e-28,RF
0.005000500050005001,1.7245681559709768e-9,1.9451082957303667e-20,7.413382737076768e-28,RF
0.0051005100510051,1.8295737270250615e-9,2.324350819330685e-20,9.398182333074882e-28,RF
0.005200520052005201,1.9387349600456163e-9,2.767939076288253e-20,1.1859523562392862e-27,RF
0.005300530053005301,2.052130761498101e-9,3.285228619066741e-20,1.4899198344107144e-27,RF
0.0054005400540054005,2.1698399396062486e-9,3.886717198437588e-20,1.8638154806584895e-27,RF
0.005500550055005501,2.2919412044020714e-9,4.584158627420138e-20,2.3219634720995806e-27,RF
0.0056005600560056,2.418513167775643e-9,5.3906855426713806e-20,2.8812751169917643e-27,RF
0.005700570057005701,2.5496343435250487e-9,6.320941573951371e-20,3.5616558281999354e-27,RF
0.005800580058005801,2.6853831474062344e-9,7.391223451368652e-20,4.3864669837992275e-27,RF
0.005900590059005901,2.825837897182863e-9,8.619633599541532e-20,5.3830488900767596e-27,RF
0.006000600060006001,2.9710768126761726e-9,1.0026243787580796e-19,6.583311636249883e-27,RF
0.006100610061006101,3.121178015814811e-9,1.1633270423906622e-19,8.024401245706847e-27,RF
0.006200620062006201,3.2762195306846577e-9,1.346526210537511e-19,9.749449187687369e-27,RF
0.0063006300630063005,3.4362792835786573e-9,1.5549300050981514e-19,1.1808414018293334e-26,RF
0.006400640064006401,3.6014351030466568e-9,1.7915212071545963e-19,1.425902467289098e-26,RF
0.006500650065006501,3.771764719945119e-9,2.059580074826962e-19,1.716783573573673e-26,RF
0.006600660066006601,3.947345767487016e-9,2.3627086514868076e-19,2.0611405869505611e-26,RF
0.006700670067006701,4.128255781291555e-9,2.704856636015044e-19,2.4677611499878598e-26,RF
0.006800680068006801,4.314572199433891e-9,3.0903488890412217e-19,2.946710882109116e-26,RF
0.006900690069006901,4.506372362495048e-9,3.523914651385304e-19,3.509495822007498e-26,RF
0.0070007000700070005,4.70373351361148e-9,4.0107185532410654e-19,4.169242631232081e-26,RF
0.007100710071007101,4.9067327985249746e-9,4.556393494992206e-19,4.940898194474967e-26,RF
0.007200720072007201,5.115447265632238e-9,5.167075482937401e-19,5.84145037526216e-26,RF
0.007300730073007301,5.329953866034742e-9,5.849440505621855e-19,6.890171816194554e-26,RF
0.007400740074007401,5.550329453588314e-9,6.610743538924117e-19,8.108888810900229e-26,RF
0.007500750075007501,5.776650784952952e-9,7.45885977053593e-19,9.522277420778806e-26,RF
0.007600760076007601,6.008994519642446e-9,8.402328136993468e-19,1.1158189163762316e-25,RF
0.0077007700770077014,6.24743722007405e-9,9.45039726897086e-19,1.3048008765026693e-25,RF
0.007800780078007801,6.492055351618128e-9,1.0613073943140226e-18,1.5227046631219816e-25,RF
0.0079007900790079,6.742925282647981e-9,1.1901174141516824e-18,1.7734968890658676e-25,RF
0.008000800080008,7.00012328458921e-9,1.332637682187118e-18,2.0616268032487886e-25,RF
0.008100810081008101,7.263725531969671e-9,1.4901280505473303e-18,2.3920777378329297e-25,RF
0.008200820082008202,7.533808102468773e-9,1.663946279115997e-18,2.770423283088588e-25,RF
0.0083008300830083,7.81044697696739e-9,1.8555542907468574e-18,3.2028885565685493e-25,RF
0.0084008400840084,8.093718039597355e-9,2.066524741737705e-18,3.6964169565063585e-25,RF
0.008500850085008501,8.383697077790978e-9,2.2985479193001586e-18,4.258742813798041e-25,RF
0.008600860086008601,8.680459782330755e-9,2.5534389780473897e-18,4.898470382582322e-25,RF
0.008700870087008702,8.984081747398871e-9,2.8331455278091462e-18,5.625159636329393e-25,RF
0.0088008800880088,9.294638470626794e-9,3.1397555853779383e-18,6.44941936454043e-25,RF
0.0089008900890089,9.612205353144844e-9,3.475505903083605e-18,7.38300809467799e-25,RF
0.009000900090009001,9.936857699631743e-9,3.842790687393643e-18,8.438943394852255e-25,RF
0.009100910091009102,1.0268670718364148e-8,4.244170721039366e-18,9.631620145119465e-25,RF
0.009200920092009202,1.060771952126603e-8,4.682382902471932e-18,1.0976938399051235e-24,RF
0.0093009300930093,1.0954079123958569e-8,5.160350216762201e-18,1.2492441492566732e-24,RF
0.009400940094009401,1.1307824445809242e-8,5.6811921523719454e-18,1.4197465093926779e-24,RF
0.009500950095009501,1.1669030309981623e-8,6.248235578534724e-18,1.6113297927311828e-24,RF
0.009600960096009602,1.2037771443484567e-8,6.865026098310026e-18,1.8263354942627817e-24,RF
0.009700970097009702,1.2414122477222064e-8,7.535339892691377e-18,2.067336374611636e-24,RF
0.0098009800980098,1.2798157946042386e-8,8.263196071475197e-18,2.3371565150070296e-24,RF
0.009900990099009901,1.3189952288787761e-8,9.05286954692989e-18,2.6388928745538122e-24,RF
0.010001000100010001,1.3589579848343664e-8,9.908904446628447e-18,2.9759384449341347e-24,RF
0.010101010101010102,1.3997114871688314e-8,1.0836128082154383e-017,3.35200710261836e-24,RF
0.0102010201020102,1.4412631509942067e-8,1.18396654907168e-17,3.771160263802799e-24,RF
0.010301030103010301,1.483620381841705e-8,1.2924954567062469e-17,4.2378354526458934e-24,RF
0.010401040104010401,1.5267905756666153e-8,1.4097761803412715e-17,4.756876898936975e-24,RF
0.010501050105010502,1.5707811188532756e-8,1.5364198655501012e-17,5.333568287116185e-24,RF
0.010601060106010602,1.6155993882200147e-8,1.6730738553141893e-17,5.973667784574439e-24,RF
